team1,team2,home_team,team1_score,year,week,postseason,Att_x,Cmp,Cmp %,Yds/Att,Pass Yds,TD_x,INT,Rate,1st,1st%,20+_x,40+_x,Sck,SckY,Att_y,Rush Yds,YPC,TD_y,20+_y,40+_y,Rush 1st,Rush 1st%,Rush FUM,FGM,FG %,XPM,XP Pct,KRet TD,PRet T,allowed_Att_x,allowed_Cmp,allowed_Cmp %,allowed_Yds/Att,allowed_Yds,allowed_TD_x,allowed_INT_x,allowed_1st,allowed_1st%,allowed_Sck,allowed_Att_y,allowed_Rush Yds,allowed_YPC,allowed_TD_y,allowed_Rush 1st,allowed_Rush 1st%,allowed_FF,allowed_FR,allowed_FR TD,allowed_INT_y,allowed_INT TD,allowed_INT Yds
Cowboys,Redskins,1,23,2015,17,0,528.0,334.0,63.3,7.0,3677.0,16.0,22.0,76.6,175.0,33.1,40.0,4.0,33.0,206.0,408.0,1890.0,4.6,8.0,17.0,3.0,94.0,23.0,7.0,30.0,93.8,25.0,100.0,0.0,0.0,566.0,354.0,62.5,7.3,4128.0,30.0,11.0,202.0,35.7,38.0,406.0,1962.0,4.8,10.0,103.0,25.4,22.0,15.0,1.0,11.0,1.0,181.0
Redskins,Cowboys,0,34,2015,17,0,555.0,386.0,69.6,7.7,4294.0,30.0,11.0,102.0,208.0,37.5,52.0,9.0,27.0,199.0,429.0,1566.0,3.6,9.0,10.0,2.0,81.0,18.9,11.0,26.0,86.7,40.0,97.6,2.0,0.0,506.0,330.0,65.2,7.2,3632.0,19.0,8.0,172.0,34.0,31.0,461.0,1934.0,4.2,16.0,113.0,24.5,6.0,3.0,0.0,8.0,1.0,62.0
Giants,Eagles,1,30,2015,17,0,623.0,392.0,62.9,7.2,4500.0,36.0,14.0,94.5,208.0,33.4,53.0,16.0,27.0,157.0,403.0,1609.0,4.0,5.0,8.0,0.0,77.0,19.1,4.0,30.0,93.8,44.0,97.8,1.0,1.0,633.0,394.0,62.2,6.8,4273.0,36.0,15.0,239.0,37.8,37.0,478.0,2153.0,4.5,10.0,100.0,20.9,18.0,11.0,1.0,15.0,3.0,280.0
Eagles,Giants,0,35,2015,17,0,623.0,405.0,65.0,7.0,4341.0,23.0,18.0,85.6,193.0,31.0,53.0,14.0,37.0,254.0,442.0,1743.0,3.9,15.0,12.0,2.0,110.0,24.9,10.0,21.0,80.8,42.0,95.4,0.0,2.0,638.0,423.0,66.3,7.5,4783.0,31.0,15.0,236.0,37.0,23.0,444.0,1942.0,4.4,15.0,104.0,23.4,18.0,12.0,2.0,15.0,2.0,206.0
Bears,Lions,1,20,2015,17,0,523.0,334.0,63.9,7.4,3843.0,21.0,12.0,89.7,177.0,33.8,56.0,10.0,34.0,183.0,468.0,1854.0,4.0,13.0,6.0,0.0,108.0,23.1,5.0,33.0,84.6,28.0,96.6,0.0,0.0,528.0,360.0,68.2,7.2,3786.0,27.0,9.0,191.0,36.2,43.0,428.0,1808.0,4.2,18.0,96.0,22.4,17.0,9.0,1.0,9.0,1.0,103.0
Lions,Bears,0,24,2015,17,0,632.0,420.0,66.5,7.1,4463.0,33.0,14.0,95.1,236.0,37.3,52.0,8.0,44.0,251.0,354.0,1335.0,3.8,7.0,7.0,0.0,71.0,20.1,7.0,22.0,91.7,36.0,92.3,0.0,0.0,512.0,322.0,62.9,7.0,3593.0,31.0,8.0,182.0,35.6,35.0,433.0,1934.0,4.5,9.0,103.0,23.8,6.0,9.0,0.0,8.0,0.0,103.0
Falcons,Saints,1,17,2015,17,0,621.0,410.0,66.0,7.4,4602.0,21.0,17.0,87.8,230.0,37.0,49.0,9.0,32.0,223.0,420.0,1606.0,3.8,13.0,8.0,1.0,95.0,22.6,9.0,25.0,80.6,34.0,100.0,0.0,0.0,544.0,372.0,68.4,8.4,4544.0,45.0,9.0,223.0,41.0,31.0,421.0,2071.0,4.9,12.0,103.0,24.5,18.0,13.0,1.0,9.0,0.0,87.0
Saints,Falcons,0,20,2015,17,0,667.0,460.0,69.0,7.8,5205.0,32.0,12.0,100.6,247.0,37.0,72.0,13.0,32.0,235.0,397.0,1491.0,3.8,16.0,6.0,2.0,98.0,24.7,3.0,18.0,69.2,44.0,95.6,0.0,1.0,561.0,370.0,66.0,6.9,3882.0,19.0,15.0,197.0,35.1,19.0,416.0,1680.0,4.0,20.0,107.0,25.7,12.0,8.0,2.0,15.0,1.0,220.0
Chiefs,Raiders,1,23,2015,17,0,473.0,310.0,65.5,7.4,3493.0,20.0,7.0,95.4,155.0,32.8,42.0,10.0,46.0,238.0,436.0,2044.0,4.7,19.0,13.0,2.0,116.0,26.6,5.0,30.0,81.1,39.0,95.1,0.0,0.0,641.0,404.0,63.0,6.5,4140.0,25.0,14.0,206.0,32.1,38.0,406.0,1678.0,4.1,12.0,94.0,23.2,14.0,10.0,0.0,14.0,1.0,73.0
Raiders,Chiefs,0,17,2015,17,0,605.0,373.0,61.6,6.8,4129.0,34.0,14.0,91.0,193.0,31.9,53.0,10.0,33.0,250.0,370.0,1457.0,3.9,7.0,10.0,2.0,74.0,20.0,6.0,21.0,80.8,38.0,97.4,0.0,0.0,607.0,349.0,57.5,6.1,3698.0,25.0,22.0,193.0,31.8,47.0,383.0,1571.0,4.1,7.0,86.0,22.4,13.0,6.0,2.0,22.0,4.0,477.0
Panthers,Buccaneers,1,38,2015,17,0,501.0,300.0,59.9,7.7,3873.0,35.0,10.0,99.2,197.0,39.3,53.0,10.0,33.0,284.0,526.0,2282.0,4.3,19.0,11.0,3.0,136.0,25.9,8.0,30.0,83.3,56.0,94.9,0.0,0.0,540.0,378.0,70.0,7.1,3840.0,31.0,11.0,208.0,38.5,38.0,466.0,1606.0,3.4,12.0,104.0,22.3,19.0,12.0,2.0,11.0,1.0,93.0
Buccaneers,Panthers,0,10,2015,17,0,535.0,312.0,58.3,7.6,4042.0,22.0,15.0,84.2,201.0,37.6,57.0,9.0,27.0,190.0,455.0,2162.0,4.8,12.0,20.0,5.0,99.0,21.8,9.0,29.0,72.5,31.0,91.2,0.0,0.0,650.0,390.0,60.0,5.8,3752.0,21.0,24.0,198.0,30.5,44.0,364.0,1415.0,3.9,11.0,74.0,20.3,22.0,15.0,0.0,24.0,4.0,301.0
Broncos,Chargers,1,27,2015,17,0,606.0,368.0,60.7,7.0,4216.0,19.0,23.0,76.3,201.0,33.2,41.0,11.0,39.0,246.0,411.0,1718.0,4.2,13.0,11.0,2.0,85.0,20.7,5.0,30.0,85.7,35.0,97.2,0.0,1.0,510.0,328.0,64.3,7.4,3786.0,22.0,11.0,170.0,33.3,32.0,417.0,2005.0,4.8,17.0,101.0,24.2,11.0,9.0,0.0,11.0,1.0,152.0
Chargers,Broncos,0,20,2015,17,0,667.0,442.0,66.3,7.3,4855.0,30.0,13.0,94.5,230.0,34.5,53.0,8.0,40.0,264.0,393.0,1358.0,3.5,4.0,9.0,1.0,79.0,20.1,7.0,26.0,81.2,28.0,87.5,0.0,0.0,573.0,344.0,60.0,5.6,3193.0,19.0,14.0,162.0,28.3,52.0,408.0,1337.0,3.3,10.0,81.0,19.8,22.0,12.0,1.0,14.0,4.0,321.0
Cardinals,Seahawks,1,6,2015,17,0,562.0,353.0,62.8,8.5,4775.0,35.0,13.0,101.0,237.0,42.2,66.0,15.0,27.0,159.0,452.0,1917.0,4.2,16.0,12.0,5.0,92.0,20.4,8.0,28.0,90.3,53.0,91.4,1.0,0.0,548.0,333.0,60.8,6.1,3364.0,14.0,14.0,175.0,31.9,37.0,362.0,1304.0,3.6,10.0,71.0,19.6,18.0,8.0,3.0,14.0,0.0,205.0
Seahawks,Cardinals,0,36,2015,17,0,489.0,333.0,68.1,8.3,4061.0,34.0,8.0,109.8,190.0,38.8,60.0,9.0,46.0,271.0,500.0,2268.0,4.5,10.0,12.0,2.0,128.0,25.6,7.0,29.0,93.6,40.0,90.9,1.0,1.0,573.0,343.0,59.9,6.4,3687.0,24.0,19.0,177.0,30.9,36.0,373.0,1460.0,3.9,9.0,79.0,21.2,22.0,14.0,2.0,19.0,4.0,263.0
Niners,Rams,1,19,2015,17,0,526.0,322.0,61.2,6.9,3646.0,16.0,12.0,82.6,154.0,29.3,46.0,12.0,53.0,330.0,390.0,1544.0,4.0,7.0,6.0,2.0,83.0,21.3,8.0,24.0,88.9,20.0,95.2,0.0,0.0,597.0,399.0,66.8,6.8,4065.0,21.0,13.0,192.0,32.2,41.0,453.0,1820.0,4.0,7.0,98.0,21.6,20.0,12.0,2.0,13.0,1.0,182.0
Rams,Niners,0,16,2015,17,0,473.0,273.0,57.7,6.2,2931.0,11.0,11.0,74.1,126.0,26.6,35.0,10.0,18.0,126.0,429.0,1956.0,4.6,16.0,19.0,7.0,92.0,21.4,12.0,21.0,67.7,27.0,93.1,0.0,1.0,549.0,375.0,68.3,7.6,4179.0,21.0,9.0,199.0,36.2,28.0,504.0,2020.0,4.0,20.0,128.0,25.4,5.0,3.0,0.0,9.0,1.0,125.0
Packers,Vikings,1,13,2015,17,0,573.0,348.0,60.7,6.7,3825.0,31.0,8.0,92.7,173.0,30.2,55.0,6.0,47.0,322.0,436.0,1850.0,4.2,8.0,9.0,1.0,100.0,22.9,8.0,24.0,85.7,36.0,100.0,0.0,0.0,561.0,359.0,64.0,6.7,3759.0,24.0,13.0,189.0,33.7,43.0,411.0,1748.0,4.2,7.0,94.0,22.9,11.0,9.0,1.0,13.0,2.0,215.0
Vikings,Packers,0,20,2015,17,0,454.0,294.0,64.8,7.2,3246.0,14.0,9.0,87.9,153.0,33.7,41.0,6.0,45.0,318.0,474.0,2211.0,4.7,18.0,14.0,6.0,113.0,23.8,9.0,34.0,87.2,33.0,89.2,2.0,1.0,551.0,321.0,58.3,6.6,3642.0,20.0,16.0,183.0,33.2,43.0,420.0,1905.0,4.5,13.0,96.0,22.9,12.0,6.0,0.0,16.0,2.0,198.0
Patriots,Chiefs,1,27,2015,2,1,629.0,404.0,64.2,7.6,4812.0,36.0,7.0,101.9,229.0,36.4,59.0,12.0,38.0,225.0,383.0,1404.0,3.7,14.0,4.0,0.0,87.0,22.7,2.0,33.0,91.7,52.0,100.0,0.0,0.0,607.0,349.0,57.5,6.1,3698.0,25.0,22.0,193.0,31.8,47.0,383.0,1571.0,4.1,7.0,86.0,22.4,13.0,6.0,2.0,22.0,4.0,477.0
Chiefs,Patriots,0,20,2015,2,1,473.0,310.0,65.5,7.4,3493.0,20.0,7.0,95.4,155.0,32.8,42.0,10.0,46.0,238.0,436.0,2044.0,4.7,19.0,13.0,2.0,116.0,26.6,5.0,30.0,81.1,39.0,95.1,0.0,0.0,596.0,361.0,60.6,6.5,3851.0,24.0,12.0,204.0,34.2,49.0,397.0,1580.0,4.0,8.0,77.0,19.4,22.0,9.0,2.0,12.0,0.0,176.0
Cardinals,Packers,1,26,2015,2,1,562.0,353.0,62.8,8.5,4775.0,35.0,13.0,101.0,237.0,42.2,66.0,15.0,27.0,159.0,452.0,1917.0,4.2,16.0,12.0,5.0,92.0,20.4,8.0,28.0,90.3,53.0,91.4,1.0,0.0,551.0,321.0,58.3,6.6,3642.0,20.0,16.0,183.0,33.2,43.0,420.0,1905.0,4.5,13.0,96.0,22.9,12.0,6.0,0.0,16.0,2.0,198.0
Packers,Cardinals,0,20,2015,2,1,573.0,348.0,60.7,6.7,3825.0,31.0,8.0,92.7,173.0,30.2,55.0,6.0,47.0,322.0,436.0,1850.0,4.2,8.0,9.0,1.0,100.0,22.9,8.0,24.0,85.7,36.0,100.0,0.0,0.0,573.0,343.0,59.9,6.4,3687.0,24.0,19.0,177.0,30.9,36.0,373.0,1460.0,3.9,9.0,79.0,21.2,22.0,14.0,2.0,19.0,4.0,263.0
Panthers,Seahawks,1,31,2015,2,1,501.0,300.0,59.9,7.7,3873.0,35.0,10.0,99.2,197.0,39.3,53.0,10.0,33.0,284.0,526.0,2282.0,4.3,19.0,11.0,3.0,136.0,25.9,8.0,30.0,83.3,56.0,94.9,0.0,0.0,548.0,333.0,60.8,6.1,3364.0,14.0,14.0,175.0,31.9,37.0,362.0,1304.0,3.6,10.0,71.0,19.6,18.0,8.0,3.0,14.0,0.0,205.0
Seahawks,Panthers,0,24,2015,2,1,489.0,333.0,68.1,8.3,4061.0,34.0,8.0,109.8,190.0,38.8,60.0,9.0,46.0,271.0,500.0,2268.0,4.5,10.0,12.0,2.0,128.0,25.6,7.0,29.0,93.6,40.0,90.9,1.0,1.0,650.0,390.0,60.0,5.8,3752.0,21.0,24.0,198.0,30.5,44.0,364.0,1415.0,3.9,11.0,74.0,20.3,22.0,15.0,0.0,24.0,4.0,301.0
Broncos,Steelers,1,23,2015,2,1,606.0,368.0,60.7,7.0,4216.0,19.0,23.0,76.3,201.0,33.2,41.0,11.0,39.0,246.0,411.0,1718.0,4.2,13.0,11.0,2.0,85.0,20.7,5.0,30.0,85.7,35.0,97.2,0.0,1.0,625.0,402.0,64.3,7.0,4350.0,29.0,17.0,231.0,37.0,48.0,382.0,1459.0,3.8,6.0,71.0,18.6,16.0,13.0,0.0,17.0,2.0,282.0
Steelers,Broncos,0,16,2015,2,1,590.0,391.0,66.3,8.2,4822.0,26.0,21.0,91.2,207.0,35.1,61.0,21.0,33.0,219.0,388.0,1724.0,4.4,16.0,15.0,3.0,91.0,23.4,5.0,35.0,83.3,32.0,94.1,0.0,1.0,573.0,344.0,60.0,5.6,3193.0,19.0,14.0,162.0,28.3,52.0,408.0,1337.0,3.3,10.0,81.0,19.8,22.0,12.0,1.0,14.0,4.0,321.0
Broncos,Patriots,1,20,2015,3,1,606.0,368.0,60.7,7.0,4216.0,19.0,23.0,76.3,201.0,33.2,41.0,11.0,39.0,246.0,411.0,1718.0,4.2,13.0,11.0,2.0,85.0,20.7,5.0,30.0,85.7,35.0,97.2,0.0,1.0,596.0,361.0,60.6,6.5,3851.0,24.0,12.0,204.0,34.2,49.0,397.0,1580.0,4.0,8.0,77.0,19.4,22.0,9.0,2.0,12.0,0.0,176.0
Patriots,Broncos,0,18,2015,3,1,629.0,404.0,64.2,7.6,4812.0,36.0,7.0,101.9,229.0,36.4,59.0,12.0,38.0,225.0,383.0,1404.0,3.7,14.0,4.0,0.0,87.0,22.7,2.0,33.0,91.7,52.0,100.0,0.0,0.0,573.0,344.0,60.0,5.6,3193.0,19.0,14.0,162.0,28.3,52.0,408.0,1337.0,3.3,10.0,81.0,19.8,22.0,12.0,1.0,14.0,4.0,321.0
Panthers,Cardinals,1,49,2015,3,1,501.0,300.0,59.9,7.7,3873.0,35.0,10.0,99.2,197.0,39.3,53.0,10.0,33.0,284.0,526.0,2282.0,4.3,19.0,11.0,3.0,136.0,25.9,8.0,30.0,83.3,56.0,94.9,0.0,0.0,573.0,343.0,59.9,6.4,3687.0,24.0,19.0,177.0,30.9,36.0,373.0,1460.0,3.9,9.0,79.0,21.2,22.0,14.0,2.0,19.0,4.0,263.0
Cardinals,Panthers,0,15,2015,3,1,562.0,353.0,62.8,8.5,4775.0,35.0,13.0,101.0,237.0,42.2,66.0,15.0,27.0,159.0,452.0,1917.0,4.2,16.0,12.0,5.0,92.0,20.4,8.0,28.0,90.3,53.0,91.4,1.0,0.0,650.0,390.0,60.0,5.8,3752.0,21.0,24.0,198.0,30.5,44.0,364.0,1415.0,3.9,11.0,74.0,20.3,22.0,15.0,0.0,24.0,4.0,301.0
Broncos,Panthers,1,24,2015,4,1,606.0,368.0,60.7,7.0,4216.0,19.0,23.0,76.3,201.0,33.2,41.0,11.0,39.0,246.0,411.0,1718.0,4.2,13.0,11.0,2.0,85.0,20.7,5.0,30.0,85.7,35.0,97.2,0.0,1.0,650.0,390.0,60.0,5.8,3752.0,21.0,24.0,198.0,30.5,44.0,364.0,1415.0,3.9,11.0,74.0,20.3,22.0,15.0,0.0,24.0,4.0,301.0
Panthers,Broncos,0,10,2015,4,1,501.0,300.0,59.9,7.7,3873.0,35.0,10.0,99.2,197.0,39.3,53.0,10.0,33.0,284.0,526.0,2282.0,4.3,19.0,11.0,3.0,136.0,25.9,8.0,30.0,83.3,56.0,94.9,0.0,0.0,573.0,344.0,60.0,5.6,3193.0,19.0,14.0,162.0,28.3,52.0,408.0,1337.0,3.3,10.0,81.0,19.8,22.0,12.0,1.0,14.0,4.0,321.0
Broncos,Panthers,1,21,2016,1,0,570.0,339.0,59.5,6.9,3914.0,20.0,11.0,83.9,181.0,31.8,40.0,8.0,40.0,229.0,410.0,1484.0,3.6,11.0,4.0,1.0,76.0,18.5,5.0,29.0,85.3,32.0,97.0,0.0,0.0,612.0,409.0,66.8,7.0,4291.0,27.0,17.0,223.0,36.4,47.0,376.0,1465.0,3.9,11.0,90.0,23.9,18.0,10.0,2.0,17.0,1.0,204.0
Panthers,Broncos,0,20,2016,1,0,563.0,306.0,54.4,7.0,3962.0,21.0,19.0,75.1,194.0,34.5,49.0,9.0,36.0,277.0,453.0,1814.0,4.0,16.0,10.0,1.0,99.0,21.8,6.0,30.0,79.0,31.0,91.2,0.0,0.0,552.0,306.0,55.4,5.4,2972.0,13.0,14.0,169.0,30.6,42.0,482.0,2085.0,4.3,15.0,101.0,21.0,16.0,13.0,1.0,14.0,3.0,367.0
Falcons,Buccaneers,1,24,2016,1,0,537.0,374.0,69.6,9.2,4960.0,38.0,7.0,116.8,239.0,44.5,69.0,17.0,37.0,235.0,421.0,1928.0,4.6,20.0,15.0,4.0,108.0,25.6,3.0,34.0,91.9,56.0,98.2,0.0,0.0,548.0,347.0,63.3,7.3,4012.0,24.0,17.0,203.0,37.0,38.0,427.0,1875.0,4.4,15.0,102.0,23.9,16.0,12.0,0.0,17.0,4.0,234.0
Buccaneers,Falcons,0,31,2016,1,0,578.0,355.0,61.4,7.2,4165.0,29.0,18.0,87.0,220.0,38.1,43.0,4.0,35.0,239.0,453.0,1616.0,3.6,8.0,5.0,2.0,80.0,17.7,8.0,22.0,71.0,32.0,94.1,0.0,0.0,655.0,422.0,64.4,6.5,4267.0,31.0,12.0,232.0,35.4,34.0,370.0,1672.0,4.5,15.0,95.0,25.7,17.0,10.0,2.0,12.0,3.0,279.0
Ravens,Bills,1,13,2016,1,0,679.0,439.0,64.6,6.4,4343.0,20.0,16.0,82.6,205.0,30.2,40.0,11.0,33.0,243.0,367.0,1463.0,4.0,10.0,8.0,1.0,79.0,21.5,4.0,38.0,97.4,27.0,100.0,0.0,0.0,511.0,306.0,59.9,7.0,3582.0,19.0,12.0,183.0,35.8,39.0,468.0,2130.0,4.6,21.0,122.0,26.1,11.0,6.0,2.0,12.0,1.0,207.0
Bills,Ravens,0,7,2016,1,0,474.0,286.0,60.3,6.9,3250.0,17.0,7.0,86.7,155.0,32.7,35.0,8.0,46.0,214.0,492.0,2630.0,5.4,29.0,27.0,5.0,146.0,29.7,11.0,19.0,76.0,40.0,88.9,0.0,0.0,578.0,369.0,63.8,6.4,3724.0,28.0,18.0,190.0,32.9,31.0,384.0,1430.0,3.7,10.0,74.0,19.3,14.0,10.0,1.0,18.0,0.0,178.0
Texans,Bears,1,23,2016,1,0,583.0,347.0,59.5,5.9,3418.0,15.0,16.0,73.2,173.0,29.7,34.0,4.0,32.0,242.0,456.0,1859.0,4.1,8.0,10.0,1.0,102.0,22.4,8.0,35.0,85.4,22.0,88.0,0.0,1.0,530.0,342.0,64.5,6.8,3598.0,22.0,8.0,188.0,35.5,37.0,445.0,1950.0,4.4,18.0,99.0,22.2,11.0,3.0,1.0,8.0,1.0,73.0
Bears,Texans,0,14,2016,1,0,559.0,347.0,62.1,7.4,4139.0,19.0,19.0,81.8,212.0,37.9,49.0,4.0,28.0,170.0,380.0,1735.0,4.6,10.0,13.0,2.0,93.0,24.5,9.0,18.0,78.3,31.0,96.9,0.0,1.0,522.0,319.0,61.1,6.2,3226.0,20.0,11.0,157.0,30.1,31.0,397.0,1595.0,4.0,13.0,87.0,21.9,7.0,6.0,0.0,11.0,1.0,132.0
Jaguars,Packers,1,23,2016,1,0,626.0,369.0,59.0,6.3,3925.0,24.0,16.0,79.5,207.0,33.1,44.0,4.0,34.0,197.0,392.0,1631.0,4.2,8.0,7.0,3.0,75.0,19.1,9.0,27.0,79.4,29.0,90.6,1.0,0.0,571.0,370.0,64.8,7.5,4308.0,32.0,17.0,227.0,39.8,40.0,376.0,1515.0,4.0,11.0,80.0,21.3,9.0,8.0,0.0,17.0,0.0,209.0
Packers,Jaguars,0,27,2016,1,0,620.0,403.0,65.0,7.2,4445.0,40.0,8.0,102.2,222.0,35.8,57.0,10.0,35.0,246.0,374.0,1701.0,4.6,11.0,13.0,2.0,91.0,24.3,5.0,26.0,86.7,44.0,93.6,0.0,0.0,551.0,345.0,62.6,6.2,3444.0,20.0,7.0,174.0,31.6,33.0,446.0,1703.0,3.8,17.0,93.0,20.8,10.0,6.0,0.0,7.0,1.0,104.0
Chiefs,Chargers,1,33,2016,1,0,546.0,365.0,66.8,7.2,3914.0,19.0,8.0,93.2,197.0,36.1,46.0,9.0,32.0,174.0,412.0,1748.0,4.2,15.0,12.0,5.0,86.0,20.9,5.0,31.0,88.6,36.0,92.3,1.0,2.0,580.0,364.0,62.8,6.9,3987.0,21.0,18.0,204.0,35.2,35.0,410.0,1567.0,3.8,20.0,98.0,23.9,14.0,10.0,2.0,18.0,3.0,292.0
Chargers,Chiefs,0,27,2016,1,0,580.0,349.0,60.2,7.6,4386.0,33.0,21.0,87.6,214.0,36.9,57.0,16.0,36.0,188.0,398.0,1510.0,3.8,10.0,9.0,3.0,90.0,22.6,6.0,26.0,81.2,42.0,91.3,0.0,0.0,598.0,350.0,58.5,6.6,3958.0,23.0,18.0,209.0,35.0,28.0,437.0,1938.0,4.4,10.0,102.0,23.3,16.0,15.0,1.0,18.0,4.0,271.0
Saints,Raiders,1,34,2016,1,0,674.0,472.0,70.0,7.8,5258.0,38.0,15.0,102.5,265.0,39.3,71.0,11.0,27.0,184.0,404.0,1742.0,4.3,17.0,8.0,2.0,105.0,26.0,2.0,28.0,82.4,49.0,98.0,0.0,0.0,541.0,328.0,60.6,7.6,4120.0,27.0,16.0,188.0,34.8,25.0,421.0,1881.0,4.5,18.0,94.0,22.3,20.0,14.0,0.0,16.0,1.0,147.0
Raiders,Saints,0,35,2016,1,0,596.0,379.0,63.6,6.9,4137.0,29.0,7.0,95.3,198.0,33.2,51.0,8.0,18.0,86.0,434.0,1922.0,4.4,17.0,19.0,2.0,98.0,22.6,8.0,29.0,82.9,37.0,94.9,0.0,0.0,582.0,378.0,65.0,7.5,4380.0,27.0,9.0,230.0,39.5,30.0,396.0,1626.0,4.1,19.0,91.0,23.0,11.0,12.0,0.0,9.0,0.0,109.0
Jets,Bengals,1,22,2016,1,0,550.0,311.0,56.6,6.6,3645.0,16.0,25.0,67.6,166.0,30.2,48.0,10.0,35.0,179.0,418.0,1802.0,4.3,10.0,10.0,0.0,97.0,23.2,6.0,27.0,87.1,24.0,92.3,0.0,0.0,593.0,374.0,63.1,6.4,3800.0,22.0,17.0,196.0,33.0,33.0,412.0,1812.0,4.4,12.0,95.0,23.1,6.0,3.0,0.0,17.0,0.0,138.0
Bengals,Jets,0,23,2016,1,0,563.0,364.0,64.6,7.5,4206.0,18.0,8.0,91.8,204.0,36.2,53.0,13.0,41.0,264.0,446.0,1769.0,4.0,17.0,6.0,3.0,100.0,22.4,5.0,28.0,80.0,29.0,82.9,0.0,0.0,545.0,347.0,63.7,7.2,3898.0,30.0,8.0,203.0,37.2,27.0,428.0,1581.0,3.7,11.0,86.0,20.1,14.0,4.0,0.0,8.0,0.0,141.0
Eagles,Browns,1,29,2016,1,0,609.0,380.0,62.4,6.2,3798.0,16.0,14.0,79.2,192.0,31.5,39.0,6.0,33.0,213.0,438.0,1813.0,4.1,16.0,7.0,0.0,114.0,26.0,9.0,35.0,85.4,30.0,96.8,2.0,0.0,543.0,347.0,63.9,7.4,3996.0,36.0,10.0,220.0,40.5,26.0,498.0,2283.0,4.6,18.0,121.0,24.3,6.0,3.0,0.0,10.0,1.0,146.0
Browns,Eagles,0,10,2016,1,0,567.0,338.0,59.6,6.5,3693.0,15.0,14.0,77.4,181.0,31.9,44.0,9.0,66.0,429.0,350.0,1712.0,4.9,13.0,12.0,3.0,83.0,23.7,12.0,21.0,77.8,23.0,92.0,0.0,0.0,553.0,333.0,60.2,6.9,3832.0,25.0,16.0,177.0,32.0,34.0,391.0,1652.0,4.2,10.0,89.0,22.8,15.0,10.0,0.0,16.0,3.0,207.0
Titans,Vikings,1,16,2016,1,0,504.0,307.0,60.9,7.4,3720.0,29.0,11.0,93.7,175.0,34.7,53.0,8.0,28.0,179.0,476.0,2187.0,4.6,16.0,8.0,3.0,115.0,24.2,10.0,22.0,91.7,39.0,95.1,0.0,0.0,548.0,332.0,60.6,6.1,3327.0,22.0,14.0,186.0,33.9,41.0,404.0,1711.0,4.2,9.0,87.0,21.5,13.0,13.0,2.0,14.0,2.0,253.0
Vikings,Titans,0,25,2016,1,0,588.0,414.0,70.4,7.0,4119.0,20.0,5.0,97.7,209.0,35.5,52.0,8.0,38.0,283.0,380.0,1205.0,3.2,9.0,6.0,0.0,66.0,17.4,3.0,27.0,87.1,26.0,78.8,1.0,2.0,635.0,388.0,61.1,6.8,4307.0,25.0,12.0,227.0,35.8,40.0,356.0,1413.0,4.0,10.0,70.0,19.7,4.0,6.0,1.0,12.0,0.0,68.0
Seahawks,Dolphins,1,12,2016,1,0,567.0,368.0,64.9,7.8,4422.0,23.0,12.0,93.4,203.0,35.8,54.0,12.0,42.0,298.0,403.0,1591.0,4.0,13.0,7.0,4.0,85.0,21.1,6.0,33.0,89.2,29.0,82.9,0.0,0.0,591.0,368.0,62.3,6.6,3875.0,30.0,16.0,199.0,33.7,33.0,464.0,2247.0,4.8,12.0,109.0,23.5,16.0,9.0,0.0,16.0,1.0,186.0
Dolphins,Seahawks,0,10,2016,1,0,477.0,316.0,66.2,7.8,3716.0,27.0,15.0,95.5,167.0,35.0,46.0,15.0,30.0,216.0,405.0,1824.0,4.5,14.0,12.0,5.0,90.0,22.2,11.0,16.0,76.2,41.0,97.6,1.0,1.0,537.0,331.0,61.6,6.7,3612.0,16.0,11.0,180.0,33.5,42.0,441.0,1487.0,3.4,16.0,94.0,21.3,16.0,8.0,1.0,11.0,0.0,72.0
Cowboys,Giants,1,19,2016,1,0,483.0,325.0,67.3,7.9,3799.0,25.0,6.0,103.0,191.0,39.5,39.0,8.0,28.0,168.0,499.0,2396.0,4.8,24.0,17.0,3.0,142.0,28.5,9.0,27.0,84.4,46.0,100.0,0.0,0.0,630.0,369.0,58.6,6.4,4018.0,15.0,17.0,191.0,30.3,35.0,397.0,1417.0,3.6,10.0,82.0,20.6,15.0,8.0,2.0,17.0,1.0,174.0
Giants,Cowboys,0,20,2016,1,0,598.0,377.0,63.0,6.7,4027.0,26.0,16.0,86.0,190.0,31.8,46.0,11.0,22.0,148.0,398.0,1412.0,3.6,6.0,7.0,0.0,73.0,18.3,2.0,21.0,95.4,31.0,88.6,0.0,0.0,633.0,425.0,67.1,6.6,4167.0,25.0,9.0,226.0,35.7,36.0,340.0,1336.0,3.9,9.0,79.0,23.2,18.0,11.0,0.0,9.0,0.0,75.0
Colts,Lions,1,35,2016,1,0,584.0,370.0,63.4,7.7,4491.0,32.0,15.0,94.5,220.0,37.7,63.0,8.0,44.0,289.0,409.0,1628.0,4.0,13.0,4.0,0.0,93.0,22.7,5.0,27.0,87.1,44.0,100.0,1.0,0.0,549.0,399.0,72.7,7.2,3975.0,33.0,10.0,206.0,37.5,26.0,389.0,1701.0,4.4,8.0,99.0,25.4,8.0,4.0,0.0,10.0,1.0,96.0
